"location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
"Malta","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-03-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-04-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-04-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-04-03",4.11115,2.9,6.4,1,1,1,1,1,1,0,0,0,4.11115,2.9,6.4,1,1,1,0,0,0,0,0,0,0,0,0
"Malta","2020-04-04",8.1981,6.3,11.05125,2,2,2,2,2,2,0,0,0,4.08695,2.95,6.05,1,1,1,0,0,0,0,0,0,0,0,0
"Malta","2020-04-05",8.1981,6.3,11.05125,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta","2020-04-06",12.3016,9.89875,15.55125,3.2705,3.05,3.55,3.19685,3,3.45,0,0,0,4.1035,2.95,6.15,1.2705,1.05,1.55,0,0,0,0,0,0,0,0,0
"Malta","2020-04-07",12.3016,9.89875,15.55125,3.53925,3.2,3.95,3.3882,3.15,3.75,0,0,0,0,0,0,0.26875,0.05,0.55,0,0,0,0,0,0,0,0,0
"Malta","2020-04-08",12.3016,9.89875,15.55125,3.53925,3.2,3.95,3.3882,3.15,3.75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
"Malta","2020-04-09",11.3016,8.89875,14.55125,2.81335,2.4,3.3,2.58805,2.25,3,1,1,1,0,0,0,0.2741,0.05,0.6,2,2,2,0,0,0,0,0,0
"Malta","2020-04-10",7.46095,5.55,10.30125,1.81335,1.4,2.3,1.58805,1.25,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0
"Malta","2020-04-11",4.64275,3.4,6.60125,1.81335,1.4,2.3,1.58805,1.25,2,1,1,1,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-12",3.64275,2.4,5.60125,0.81335,0.4,1.3,0.58805,0.25,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-13",0.81335,0.4,1.3,0.81335,0.4,1.3,0.58805,0.25,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-14",0.81335,0.4,1.3,0.81335,0.4,1.3,0.58805,0.25,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-15",0.81335,0.4,1.3,0.81335,0.4,1.3,0.58805,0.25,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-16",0.81335,0.4,1.3,0.81335,0.4,1.3,0.58805,0.25,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0
"Malta","2020-04-17",2.80375,0.45,11.35875,1.29835,0.45,3.50125,1.07305,0.3,3.20125,0,0,0,1.9904,0,10.65125,0.485,0,3,3,3,3,0,0,0,0,0,0
"Malta","2020-04-18",4.8884,0.45,23.3125,1.80435,0.45,6.5,1.57905,0.3,6.20125,0,0,0,2.08465,0,11.05625,0.506,0,3,3,3,3,0,0,0,0,0,0
"Malta","2020-04-19",7.01415,0.45,35.90875,2.05385,0.25,9.35,1.9022,0.15,9.15125,0,0,0,2.12575,0,11.905,0.52,0,3,3,3,3,0,0,0,0,0,0.35
"Malta","2020-04-20",9.18865,0.45,47.9525,2.44875,0.05,12.7025,2.33705,0.05,12.40125,0,0,0,2.1745,0,11.60125,0.66365,0,3.65125,3,3,3,0,0,0,0,0,3.7025
"Malta","2020-04-21",11.3921,0.45,59.5075,3.12635,0.05,16.6,2.97765,0.05,16.1025,0,0,0,2.20345,0,11.75125,0.6776,0,3.65125,3,3,3,0,0,0,0,0,7.6
"Malta","2020-04-22",13.58635,0.45,69.5099999999999,3.53365,0,19.9525,3.42015,0,19.65,0.485,0,3,2.19425,0,12.05125,0.6814,0,3.8,3.485,3,6,0,0,0,0,0,10.9525
"Malta","2020-04-23",15.0247,0.25,78.275,3.72565,0,20.8025,3.5739,0,19.8525,0.506,0,3,2.19385,0,11.75,0.677,0,3.60125,3.991,3,9,0,0,0,0,0,11.8025
"Malta","2020-04-24",15.03975,0.05,79.10125,3.8899,0,21.11375,3.6984,0,19.81875,0.52,0,3,2.16155,0,11.10625,0.67025,0,3.55,4.511,3,12,0,0,0,0,0,12.11375
"Malta","2020-04-25",15.11635,0.05,80.505,4.0075,0,21.4525,3.7795,0,20.25,0.53,0,3,2.03765,0,10.455,0.6376,0,2.90125,5.041,3,15,0,0,0,0,0,12.4525
"Malta","2020-04-26",14.71505,0,78.0725,4.0812,0,21.755,3.81425,0,20.05125,0.54,0,3,1.86715,0,9.25125,0.6037,0,2.95,5.581,3,18,0,0,0,0,0,12.755
"Malta","2020-04-27",14.4518,0,74.27125,4.1247,0,21.75,3.82005,0,19.6025,0.54,0,3,1.77825,0,8.9525,0.5835,0,2.8,6.121,3,21,0,0,0,0,0,12.75
"Malta","2020-04-28",14.06095,0,70.96375,4.13335,0,21.2075,3.79295,0,19.105,0.534,0,3,1.66335,0,8.40624999999999,0.54865,0,2.75125,6.655,3,23,0,0,0,0,0,12.2075
"Malta","2020-04-29",13.5428,0,68.9025,4.0977,0,20.71375,3.72605,0,18.5075,0.521,0,3,1.5285,0,8.50125,0.49835,0,2.6,7.176,3,26,0,0,0,0,0,11.71375
"Malta","2020-04-30",12.9221,0,62.0112499999999,4.0359,0,20.7525,3.63235,0,18.3075,0.496,0,2,1.41645,0,7.7025,0.4592,0,2.55,7.672,3,28,0,0,0,0,0,11.7525
"Malta","2020-05-01",12.15525,0,60.555,3.9523,0,20.1575,3.5209,0,17.8,0.46,0,2,1.2262,0,6.90125,0.4124,0,2.5,8.132,3,30,0,0,0,0,0,11.1575
"Malta","2020-05-02",11.348,0,56.01,3.8565,0,19.95125,3.3978,0,17.40125,0.44,0,2,1.05775,0,6.2525,0.3642,0,2.005,8.572,3,33,0,0,0,0,0,10.95125
"Malta","2020-05-03",10.5534,0,53.1375,3.6126,0,18.45125,3.1661,0,16.4025,0.412,0,2,0.9292,0,5.90125,0.32975,0,1.65,8.984,3,35,0,0,0,0,0,9.45125
"Malta","2020-05-04",9.7414,0,51.20625,3.34705,0,17.11,2.91395,0,14.95625,0.375,0,2,0.82205,0,5.85125,0.28405,0,1.55,9.359,3,37,0,0,0,0,0,8.10999999999999
"Malta","2020-05-05",8.95905,0,48.45125,3.0801,0,15.60625,2.66875,0,13.35375,0.343,0,2,0.7346,0,5.65,0.24945,0,1.5,9.702,3,39,0,0,0,0,0,6.60624999999999
"Malta","2020-05-06",8.18785,0,42.9375,2.81365,0,14.2,2.42345,0,12.00125,0.303,0,2,0.6241,0,5.05125,0.21955,0,1.45,10.005,3,40.025,0,0,0,0,0,5.2
"Malta","2020-05-07",7.33605,0,39.2025,2.54985,0,12.85625,2.1866,0,10.9,0.263,0,1,0.56155,0,4.95125,0.18845,0,1.45,10.268,3,41.025,0,0,0,0,0,3.85624999999999
"Malta","2020-05-08",6.55965,0,36.20125,2.30765,0,12.40625,1.9682,0,10.50125,0.233,0,1,0.46335,0,4.75,0.1624,0,1.4,10.501,3,42.025,0,0,0,0,0,3.40624999999999
"Malta","2020-05-09",5.8732,0,35.85875,2.0749,0,11.50625,1.76365,0,10.0525,0.2,0,1,0.41325,0,4.65,0.14395,0,1.4,10.701,3,43.025,0,0,0,0,0,2.50624999999999
"Malta","2020-05-10",5.2608,0,35.35875,1.86075,0,11.25,1.5774,0,9.85375,0.18,0,1,0.36325,0,4.40125,0.12935,0,1.4,10.881,3,44.025,0,0,0,0,0,2.25
"Malta","2020-05-11",4.6871,0,34.8025,1.653,0,10.85,1.3982,0,9.60125,0.156,0,1,0.32415,0,4.35375,0.1089,0,1.35,11.037,3,45,0,0,0,0,0,1.85
"Malta","2020-05-12",4.1802,0,34.15125,1.4732,0,10.70125,1.24305,0,9.5,0.135,0,1,0.2969,0,4.25,0.09955,0,1.3,11.172,3,46,0,0,0,0,0,1.70125
"Malta","2020-05-13",3.7404,0,33.95125,1.31245,0,10.55125,1.1075,0,9.35125,0.114,0,1,0.26605,0,4.30375,0.09045,0,1.3,11.286,3,47,0,0,0,0,0,1.55125
"Malta","2020-05-14",3.3293,0,33.5,1.1716,0,10.35,0.9886,0,9.2,0.103,0,1,0.2336,0,4.20125,0.08255,0,1.30125,11.389,3,48,0,0,0,0,0,1.35
"Malta","2020-05-15",2.96315,0,32.10875,1.0359,0,10.00125,0.8749,0,9.00125,0.09,0,1,0.19295,0,3.6525,0.0685,0,1.3,11.479,3,49,0,0,0,0,0,1.00125
"Malta","2020-05-16",2.6472,0,31.5675,0.9123,0,9.85,0.7715,0,8.95,0.079,0,1,0.1811,0,3.85,0.06315,0,1.2,11.558,3,50,0,0,0,0,0,0.85
"Malta","2020-05-17",2.36235,0,31.705,0.80215,0,9.80125,0.68,0,8.75125,0.073,0,1,0.15815,0,3.50375,0.0529,0,1.2,11.631,3,51,0,0,0,0,0,0.80125
"Malta","2020-05-18",2.08505,0,29.8075,0.70395,0,9.06249999999999,0.5958,0,8.25874999999999,0.065,0,1,0.1277,0,3.15125,0.04425,0,1.1,11.696,3,52,0,0,0,0,0,0.0624999999999893
"Malta","2020-05-19",1.81525,0,25.85,0.61365,0,8.00999999999999,0.51965,0,7.5,0.06,0,1,0.0998,0,0,0.03825,0,0.301249999999999,11.756,3,53,0,0,0,0,0,0
"Malta","2020-05-20",1.56465,0,21.755,0.5335,0,6.96374999999999,0.4497,0,6.11374999999999,0.048,0,1,0.08805,0,0,0.0333,0,0.3,11.804,3,53,0,0,0,0,0,0
"Malta","2020-05-21",1.36065,0,17.45625,0.4661,0,5.81374999999999,0.39285,0,5.25749999999999,0.044,0,1,0.08675,0,0,0.029,0,0.2,11.848,3,53,0,0,0,0,0,0
"Malta","2020-05-22",1.18115,0,13.75375,0.4048,0,4.46499999999999,0.34055,0,3.95999999999999,0.038,0,1,0.06665,0,0,0.02365,0,0,11.886,3,53.025,0,0,0,0,0,0
"Malta","2020-05-23",0.9984,0,9.85125,0.34375,0,3.31124999999999,0.288,0,2.75375,0.032,0,1,0.04265,0,0,0.0163,0,0,11.918,3,53.025,0,0,0,0,0,0
"Malta","2020-05-24",0.8332,0,5.85,0.29595,0,2.65,0.2454,0,2,0.025,0,0,0.0301,0,0,0.0141,0,0,11.943,3,53.025,0,0,0,0,0,0
"Malta","2020-05-25",0.69795,0,3.60375,0.2555,0,2.40125,0.21025,0,1.75,0.023,0,0,0.02585,0,0,0.0111,0,0,11.966,3,53.025,0,0,0,0,0,0
"Malta","2020-05-26",0.58785,0,3.40125,0.21585,0,2.1525,0.17665,0,1.55,0.021,0,0,0.022,0,0,0.0088,0,0,11.987,3,53.025,0,0,0,0,0,0
"Malta","2020-05-27",0.4935,0,3.05125,0.17975,0,1.90125,0.146,0,1.4,0.017,0,0,0.02575,0,0,0.00745,0,0,12.004,3,53.025,0,0,0,0,0,0
"Malta","2020-05-28",0.40995,0,2.65,0.1489,0,1.55125,0.12,0,1.1,0.011,0,0,0.022,0,0,0.00665,0,0,12.015,3,53.025,0,0,0,0,0,0
"Malta","2020-05-29",0.34505,0,2.40125,0.1251,0,1.20125,0.1009,0,0.901249999999999,0.007,0,0,0.0182,0,0,0.00635,0,0,12.022,3,53.025,0,0,0,0,0,0
"Malta","2020-05-30",0.29975,0,2.1525,0.10925,0,1,0.0897,0,0.751249999999999,0.007,0,0,0.016,0,0,0.00605,0,0,12.029,3,53.025,0,0,0,0,0,0
"Malta","2020-05-31",0.2652,0,1.90125,0.09525,0,0.8,0.07845,0,0.601249999999999,0.006,0,0,0.01665,0,0,0.00525,0,0,12.035,3,53.025,0,0,0,0,0,0
"Malta","2020-06-01",0.2353,0,1.55125,0.07965,0,0.501249999999999,0.0657,0,0.302499999999998,0.006,0,0,0.0138,0,0,0.00365,0,0,12.041,3,53.025,0,0,0,0,0,0
"Malta","2020-06-02",0.2055,0,1.20125,0.06615,0,0.2,0.05455,0,0.1,0.005,0,0,0.01,0,0,0.0028,0,0,12.046,3,53.025,0,0,0,0,0,0
"Malta","2020-06-03",0.17145,0,1,0.0554,0,0,0.04555,0,0,0.005,0,0,0.00355,0,0,0.00225,0,0,12.051,3,53.025,0,0,0,0,0,0
"Malta","2020-06-04",0.1438,0,0.8,0.0454,0,0,0.03725,0,0,0.004,0,0,0.00535,0,0,0.00165,0,0,12.055,3,53.025,0,0,0,0,0,0
"Malta","2020-06-05",0.11985,0,0.501249999999999,0.03775,0,0,0.03075,0,0,0.004,0,0,0.00585,0,0,0.00165,0,0,12.059,3,53.025,0,0,0,0,0,0
"Malta","2020-06-06",0.09895,0,0.2,0.0278,0,0,0.02275,0,0,0.003,0,0,0.0046,0,0,0.00115,0,0,12.062,3,53.025,0,0,0,0,0,0
"Malta","2020-06-07",0.07655,0,0,0.02115,0,0,0.01725,0,0,0.002,0,0,0,0,0,0.00045,0,0,12.064,3,53.025,0,0,0,0,0,0
"Malta","2020-06-08",0.05775,0,0,0.01645,0,0,0.0132,0,0,0.001,0,0,0,0,0,0.0001,0,0,12.065,3,53.025,0,0,0,0,0,0
"Malta","2020-06-09",0.0441,0,0,0.0142,0,0,0.01135,0,0,0.001,0,0,0,0,0,0.0002,0,0,12.066,3,53.025,0,0,0,0,0,0
"Malta","2020-06-10",0.0336,0,0,0.01155,0,0,0.00915,0,0,0.001,0,0,0,0,0,0,0,0,12.067,3,53.025,0,0,0,0,0,0
"Malta","2020-06-11",0.0246,0,0,0.0092,0,0,0.00715,0,0,0.001,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-12",0.01605,0,0,0.00615,0,0,0.0044,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-13",0.0112,0,0,0.0049,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-14",0.00955,0,0,0.00425,0,0,0.00315,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-15",0.0082,0,0,0.00345,0,0,0.0026,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-16",0.00615,0,0,0.0022,0,0,0.00175,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-17",0.0049,0,0,0.00155,0,0,0.00115,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-18",0.00425,0,0,0.0009,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-19",0.00345,0,0,0.00075,0,0,0.00055,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-20",0.0022,0,0,0.0003,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-21",0.00155,0,0,0.0002,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-22",0.0009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-23",0.00075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-24",0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-25",0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Malta","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.068,3,53.025,0,0,0,0,0,0
"Marche","2020-01-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Marche","2020-01-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
